match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20190813-M-Cincinnati_Masters-R64-Lorenzo_Sonego-Nick_Kyrgios,Nick Kyrgios,Total,54,46,4,25,0,35,22,3,29
20190813-M-Cincinnati_Masters-R64-Lorenzo_Sonego-Nick_Kyrgios,Nick Kyrgios,1,31,29,4,16,0,25,12,0,19
20190813-M-Cincinnati_Masters-R64-Lorenzo_Sonego-Nick_Kyrgios,Nick Kyrgios,2,23,17,0,9,0,10,10,3,10
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Kyle Edmund,Total,58,31,2,0,10,19,23,14,21
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Kyle Edmund,1,32,21,2,0,10,14,16,2,14
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Kyle Edmund,2,26,10,0,0,0,5,7,12,7
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Daniil Medvedev,Total,51,36,8,0,6,23,26,6,19
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Daniil Medvedev,1,34,23,8,0,6,17,17,1,16
20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev,Daniil Medvedev,2,17,13,0,0,0,6,9,5,3
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Grigor Dimitrov,Total,103,65,7,3,14,34,37,21,45
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Grigor Dimitrov,1,65,51,7,3,14,31,26,8,31
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Grigor Dimitrov,2,38,14,0,0,0,3,11,13,14
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Stan Wawrinka,Total,108,71,10,2,13,43,48,22,38
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Stan Wawrinka,1,55,40,10,1,11,27,23,5,27
20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka,Stan Wawrinka,2,53,31,0,1,2,16,25,17,11
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Johan Sebastien Tatlot,Total,54,31,2,0,5,14,27,6,21
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Johan Sebastien Tatlot,1,34,24,2,0,5,12,18,1,15
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Johan Sebastien Tatlot,2,20,7,0,0,0,2,9,5,6
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,Total,50,37,0,0,6,16,19,5,26
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,1,32,23,0,0,6,10,12,0,20
20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun,Karim Mohamed Maamoun,2,18,14,0,0,0,6,7,5,6
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Jordan Thompson,Total,94,59,9,8,7,36,38,26,30
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Jordan Thompson,1,57,42,9,8,5,31,30,5,22
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Jordan Thompson,2,37,17,0,0,2,5,8,21,8
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Yoshihito Nishioka,Total,101,65,1,2,13,24,40,25,36
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Yoshihito Nishioka,1,65,44,1,2,11,17,24,13,28
20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka,Yoshihito Nishioka,2,36,21,0,0,2,7,16,12,8
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Andy Murray,Total,54,34,4,0,6,15,14,20,20
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Andy Murray,1,30,23,4,0,6,13,13,5,12
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Andy Murray,2,24,11,0,0,0,2,1,15,8
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Richard Gasquet,Total,68,46,4,0,7,21,24,14,30
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Richard Gasquet,1,41,33,4,0,6,16,19,0,22
20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet,Richard Gasquet,2,27,13,0,0,1,5,5,14,8
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Dominic Thiem,Total,44,22,1,3,4,12,19,9,16
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Dominic Thiem,1,29,17,1,3,4,11,13,3,13
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Dominic Thiem,2,15,5,0,0,0,1,6,6,3
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Daniil Medvedev,Total,39,32,6,2,5,17,23,5,11
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Daniil Medvedev,1,23,22,5,2,3,14,14,1,8
20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev,Daniil Medvedev,2,16,10,1,0,2,3,9,4,3
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Alexander Zverev,Total,53,30,3,1,11,18,15,11,27
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Alexander Zverev,1,34,24,3,1,10,15,12,3,19
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Alexander Zverev,2,19,6,0,0,1,3,3,8,8
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Karen Khachanov,Total,51,38,4,3,8,22,20,13,18
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Karen Khachanov,1,33,27,4,2,7,18,18,1,14
20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov,Karen Khachanov,2,18,11,0,1,1,4,2,12,4
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Gael Monfils,Total,52,36,7,0,6,16,21,12,19
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Gael Monfils,1,36,29,6,0,6,14,18,5,13
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Gael Monfils,2,16,7,1,0,0,2,3,7,6
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Hubert Hurkacz,Total,55,29,4,0,7,16,19,13,23
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Hubert Hurkacz,1,31,20,4,0,7,11,13,3,15
20190808-M-Canada_Masters-R16-Gael_Monfils-Hubert_Hurkacz,Hubert Hurkacz,2,24,9,0,0,0,5,6,10,8
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Felix Auger Aliassime,Total,108,63,11,5,21,43,41,33,34
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Felix Auger Aliassime,1,57,40,9,5,14,30,22,10,25
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Felix Auger Aliassime,2,51,23,2,0,7,13,19,23,9
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Karen Khachanov,Total,106,66,10,4,11,32,31,27,48
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Karen Khachanov,1,62,44,10,3,10,28,25,6,31
20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov,Karen Khachanov,2,44,22,0,1,1,4,6,21,17
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Dominic Thiem,Total,81,57,11,3,8,34,24,30,27
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Dominic Thiem,1,49,37,11,3,8,28,21,10,18
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Dominic Thiem,2,32,20,0,0,0,6,3,20,9
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Marin Cilic,Total,68,48,3,4,18,33,28,17,23
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Marin Cilic,1,41,32,3,4,16,27,22,3,16
20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic,Marin Cilic,2,27,16,0,0,2,6,6,14,7
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Stefanos Tsitsipas,Total,76,56,9,0,14,34,28,30,18
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Stefanos Tsitsipas,1,45,39,9,0,14,27,24,4,17
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Stefanos Tsitsipas,2,31,17,0,0,0,7,4,26,1
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Hubert Hurkacz,Total,83,62,8,0,19,37,40,10,33
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Hubert Hurkacz,1,56,44,8,0,19,34,27,2,27
20190807-M-Canada_Masters-R32-Stefanos_Tsitsipas-Hubert_Hurkacz,Hubert Hurkacz,2,27,18,0,0,0,3,13,8,6
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Hubert Hurkacz,Total,67,46,7,7,9,31,28,6,33
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Hubert Hurkacz,1,52,40,7,7,9,30,22,3,27
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Hubert Hurkacz,2,15,6,0,0,0,1,6,3,6
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Taylor Fritz,Total,60,36,7,2,9,21,28,14,18
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Taylor Fritz,1,38,26,7,2,6,17,24,0,14
20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,Taylor Fritz,2,22,10,0,0,3,4,4,14,4
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Gael Monfils,Total,94,62,3,1,22,40,42,17,35
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Gael Monfils,1,55,41,2,1,22,31,23,7,25
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Gael Monfils,2,39,21,1,0,0,9,19,10,10
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Peter Polansky,Total,99,59,3,2,14,25,36,25,38
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Peter Polansky,1,53,38,2,2,14,19,14,7,32
20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,Peter Polansky,2,46,21,1,0,0,6,22,18,6
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Nick Kyrgios,Total,74,58,18,4,12,40,39,4,31
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Nick Kyrgios,1,51,43,17,4,9,34,24,0,27
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Nick Kyrgios,2,23,15,1,0,3,6,15,4,4
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Daniil Medvedev,Total,69,55,10,7,9,36,37,5,27
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Daniil Medvedev,1,43,38,9,7,3,26,23,2,18
20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,Daniil Medvedev,2,26,17,1,0,6,10,14,3,9
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Stefanos Tsitsipas,Total,91,65,14,4,24,50,25,28,38
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Stefanos Tsitsipas,1,58,49,14,4,19,43,21,3,34
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Stefanos Tsitsipas,2,33,16,0,0,5,7,4,25,4
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Nick Kyrgios,Total,90,65,20,6,13,45,40,6,44
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Nick Kyrgios,1,58,49,20,5,9,38,25,2,31
20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios,Nick Kyrgios,2,32,16,0,1,4,7,15,4,13
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Peter Gojowczyk,Total,41,18,3,0,4,9,14,15,12
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Peter Gojowczyk,1,17,9,3,0,4,8,6,1,10
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Peter Gojowczyk,2,24,9,0,0,0,1,8,14,2
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Daniil Medvedev,Total,43,31,7,2,7,20,20,6,17
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Daniil Medvedev,1,27,21,5,2,6,15,11,2,14
20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev,Daniil Medvedev,2,16,10,2,0,1,5,9,4,3
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Taylor Fritz,Total,68,38,5,0,7,21,37,13,18
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Taylor Fritz,1,34,26,5,0,7,17,19,1,14
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Taylor Fritz,2,34,12,0,0,0,4,18,12,4
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Diego Schwartzman,Total,71,45,2,0,5,15,21,18,32
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Diego Schwartzman,1,39,26,2,0,5,7,11,14,14
20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman,Diego Schwartzman,2,32,19,0,0,0,8,10,4,18
20190802-M-Washington-R16-John_Isner-Benoit_Paire,John Isner,Total,65,45,15,15,0,36,38,2,25
20190802-M-Washington-R16-John_Isner-Benoit_Paire,John Isner,1,45,36,15,13,0,32,27,0,18
20190802-M-Washington-R16-John_Isner-Benoit_Paire,John Isner,2,20,9,0,2,0,4,11,2,7
20190802-M-Washington-R16-John_Isner-Benoit_Paire,Benoit Paire,Total,71,52,12,11,0,35,40,5,26
20190802-M-Washington-R16-John_Isner-Benoit_Paire,Benoit Paire,1,34,31,12,7,0,24,21,0,13
20190802-M-Washington-R16-John_Isner-Benoit_Paire,Benoit Paire,2,37,21,0,4,0,11,19,5,13
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Kyle Edmund,Total,78,51,4,1,15,32,38,23,17
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Kyle Edmund,1,40,31,4,1,15,23,22,2,16
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Kyle Edmund,2,38,20,0,0,0,9,16,21,1
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Peter Gojowczyk,Total,93,61,14,0,13,44,29,29,35
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Peter Gojowczyk,1,45,36,14,0,12,30,15,4,26
20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk,Peter Gojowczyk,2,48,25,0,0,1,14,14,25,9
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Stefano Travaglia,Total,57,36,3,0,7,17,29,5,23
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Stefano Travaglia,1,30,19,3,0,5,10,12,1,17
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Stefano Travaglia,2,27,17,0,0,2,7,17,4,6
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Mohamed Safwat,Total,65,33,1,0,1,12,36,5,24
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Mohamed Safwat,1,43,25,1,0,1,10,27,0,16
20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat,Mohamed Safwat,2,22,8,0,0,0,2,9,5,8
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Taylor Fritz,Total,47,37,9,5,7,25,25,7,15
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Taylor Fritz,1,28,25,9,4,6,21,17,0,11
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Taylor Fritz,2,19,12,0,1,1,4,8,7,4
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Radu Albot,Total,59,34,0,0,4,14,22,12,25
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Radu Albot,1,31,18,0,0,3,8,14,5,12
20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,Radu Albot,2,28,16,0,0,1,6,8,7,13
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,Total,69,54,3,0,17,29,18,32,19
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,1,40,34,3,0,17,21,15,8,17
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Stefanos Tsitsipas,2,29,20,0,0,0,8,3,24,2
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,Total,69,46,5,0,16,26,23,23,23
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,1,47,36,5,0,16,21,18,11,18
20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,Jordan Thompson,2,22,10,0,0,0,5,5,12,5
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Mohamed Safwat,Total,54,36,2,0,4,12,15,4,35
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Mohamed Safwat,1,41,30,2,0,4,11,10,1,30
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Mohamed Safwat,2,13,6,0,0,0,1,5,3,5
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Pedro Martinez,Total,54,28,2,0,3,15,31,6,17
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Pedro Martinez,1,36,20,2,0,3,11,20,0,16
20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez,Pedro Martinez,2,18,8,0,0,0,4,11,6,1
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Stefanos Tsitsipas,Total,71,47,7,0,15,29,28,27,16
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Stefanos Tsitsipas,1,46,39,7,0,15,26,24,6,16
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Stefanos Tsitsipas,2,25,8,0,0,0,3,4,21,0
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Tommy Paul,Total,60,39,4,0,10,22,22,23,15
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Tommy Paul,1,42,28,4,0,9,19,22,10,10
20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,Tommy Paul,2,18,11,0,0,1,3,0,13,5
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Reilly Opelka,Total,80,58,24,7,14,49,28,12,40
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Reilly Opelka,1,56,44,22,5,10,40,21,6,29
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Reilly Opelka,2,24,14,2,2,4,9,7,6,11
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Felix Auger Aliassime,Total,70,54,12,6,20,42,29,14,26
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Felix Auger Aliassime,1,47,42,12,6,15,36,20,6,21
20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime,Felix Auger Aliassime,2,23,12,0,0,5,6,9,8,5
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,Hubert Hurkacz,Total,60,40,9,0,12,33,24,15,21
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,Hubert Hurkacz,1,37,27,9,0,12,25,19,4,14
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,Hubert Hurkacz,2,23,13,0,0,0,8,5,11,7
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,John Isner,Total,58,44,14,0,9,33,31,10,17
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,John Isner,1,29,25,13,0,3,23,17,0,12
20190731-M-Washington-R32-Hubert_Hurkacz-John_Isner,John Isner,2,29,19,1,0,6,10,14,10,5
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Adrian Mannarino,Total,71,49,5,1,10,23,24,26,21
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Adrian Mannarino,1,32,27,5,1,10,18,14,5,13
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Adrian Mannarino,2,39,22,0,0,0,5,10,21,8
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Norbert Gombos,Total,74,51,6,1,14,29,24,25,25
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Norbert Gombos,1,42,35,6,1,14,25,18,7,17
20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos,Norbert Gombos,2,32,16,0,0,0,4,6,18,8
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Karim Mohamed Maamoun,Total,55,23,1,0,8,13,21,7,27
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Karim Mohamed Maamoun,1,31,15,1,0,6,11,14,0,17
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Karim Mohamed Maamoun,2,24,8,0,0,2,2,7,7,10
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Tobias Kamke,Total,47,31,0,0,6,13,15,21,11
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Tobias Kamke,1,29,19,0,0,5,9,11,11,7
20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke,Tobias Kamke,2,18,12,0,0,1,4,4,10,4
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Bradley Klahn,Total,66,40,4,0,10,27,26,8,32
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Bradley Klahn,1,33,20,4,0,10,16,13,1,19
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Bradley Klahn,2,33,20,0,0,0,11,13,7,13
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Alexander Bublik,Total,75,50,8,1,10,38,23,29,23
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Alexander Bublik,1,36,29,8,1,8,24,17,4,15
20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik,Alexander Bublik,2,39,21,0,0,2,14,6,25,8
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Jo Wilfried Tsonga,Total,92,62,13,5,13,41,38,16,38
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Jo Wilfried Tsonga,1,59,47,13,5,10,35,27,4,28
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Jo Wilfried Tsonga,2,33,15,0,0,3,6,11,12,10
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Karen Khachanov,Total,91,63,8,4,15,35,37,21,33
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Karen Khachanov,1,51,39,7,3,9,24,27,5,19
20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov,Karen Khachanov,2,40,24,1,1,6,11,10,16,14
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Ivo Karlovic,Total,113,86,31,3,25,71,57,12,44
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Ivo Karlovic,1,69,61,24,3,18,53,40,4,25
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Ivo Karlovic,2,44,25,7,0,7,18,17,8,19
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Bjorn Fratangelo,Total,118,89,11,1,24,63,41,23,54
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Bjorn Fratangelo,1,61,54,8,1,23,38,19,6,36
20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo,Bjorn Fratangelo,2,57,35,3,0,1,25,22,17,18
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Hubert Hurkacz,Total,57,39,5,0,14,26,26,11,20
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Hubert Hurkacz,1,35,27,5,0,12,19,20,3,12
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Hubert Hurkacz,2,22,12,0,0,2,7,6,8,8
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Donald Young,Total,47,24,1,0,3,13,19,17,11
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Donald Young,1,27,13,1,0,3,9,13,7,7
20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,Donald Young,2,20,11,0,0,0,4,6,10,4
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Karim Mohamed Maamoun,Total,49,37,0,0,10,25,13,10,26
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Karim Mohamed Maamoun,1,29,23,0,0,9,17,9,0,20
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Karim Mohamed Maamoun,2,20,14,0,0,1,8,4,10,6
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Adam Pavlasek,Total,60,37,10,0,13,25,26,9,25
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Adam Pavlasek,1,35,27,10,0,10,21,15,3,17
20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek,Adam Pavlasek,2,25,10,0,0,3,4,11,6,8
20190727-M-Atlanta-SF-Reilly_Opelka-Alex_De_Minaur,Reilly Opelka,Total,118,78,28,9,11,61,56,20,42
20190727-M-Atlanta-SF-Reilly_Opelka-Alex_De_Minaur,Reilly Opelka,1,68,52,28,7,5,44,32,11,25
20190727-M-Atlanta-SF-Reilly_Opelka-Alex_De_Minaur,Reilly Opelka,2,50,26,0,2,6,17,24,9,17
20190727-M-Atlanta-SF-Reilly_Opelka-Alex_De_Minaur,Alex De Minaur,Total,93,72,5,13,19,48,28,40,25
