match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,1,3,31,1,1,19,13,12,7,5,4,35,16,13,5,7,2,1,0
19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,2,3,35,0,4,22,15,13,4,6,4,31,11,8,5,3,11,3,4
19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,1,4,25,1,0,16,11,9,7,1,1,27,14,11,5,5,5,5,0
19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,2,4,27,1,2,17,9,10,4,5,3,25,7,7,3,3,11,6,3
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,1,Total,78,7,7,46,26,32,14,7,0,80,26,25,9,9,18,7,4
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,2,Total,80,5,1,44,31,36,23,7,5,78,38,41,16,20,11,3,7
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,1,1,27,2,2,16,9,11,6,2,0,28,9,9,4,3,7,4,1
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,2,1,28,1,1,17,13,11,6,2,1,27,12,11,3,7,3,0,2
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,1,2,25,2,3,14,7,11,3,3,0,25,9,6,2,2,6,3,0
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,2,2,25,1,0,12,8,13,8,4,3,25,15,14,7,6,2,2,0
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,1,3,26,3,2,16,10,10,5,2,0,27,8,10,3,4,5,0,3
19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,2,3,27,3,0,15,10,12,9,1,1,26,11,16,6,7,6,1,5
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,Total,131,7,1,76,56,55,35,5,3,123,35,38,11,20,14,6,7
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,Total,123,29,5,72,62,51,26,9,7,131,40,57,17,11,43,18,20
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,1,35,3,0,24,15,11,8,2,2,31,8,11,3,5,5,2,3
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,1,31,6,1,21,18,10,5,2,2,35,12,13,3,4,12,6,5
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,2,21,0,0,15,11,6,4,0,0,13,4,7,2,5,1,0,1
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,2,13,3,0,4,4,9,5,1,1,21,6,8,4,1,4,2,2
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,3,26,3,0,18,17,8,5,0,0,32,11,10,2,5,2,1,1
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,3,32,6,1,18,14,14,7,4,3,26,4,11,3,2,11,4,6
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,4,15,0,0,6,3,9,4,2,0,20,3,2,0,2,4,3,1
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,4,20,4,1,10,10,10,7,1,1,15,8,10,4,2,4,1,2
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,1,5,34,1,1,13,10,21,14,1,1,27,9,8,4,3,2,0,1
19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,2,5,27,10,2,19,16,8,2,1,0,34,10,15,3,2,12,5,5
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,1,Total,134,11,11,75,54,59,29,11,7,121,39,47,19,17,35,7,17
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,2,Total,121,8,5,76,61,45,21,10,8,134,51,41,18,15,33,16,12
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,1,1,31,6,1,21,17,10,5,0,0,22,7,13,4,3,7,2,4
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,2,1,22,2,0,15,11,7,4,1,0,31,9,6,3,1,3,1,2
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,1,2,34,1,2,15,10,19,11,5,4,28,8,11,6,4,5,1,2
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,2,2,28,2,1,16,16,12,4,0,0,34,13,10,3,5,8,4,3
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,1,3,42,3,6,23,16,19,10,2,1,50,20,17,5,9,14,3,5
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,2,3,50,3,3,30,21,20,9,7,6,42,16,14,5,6,18,10,5
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,1,4,27,1,2,16,11,11,3,4,2,21,4,6,4,1,9,1,6
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,2,4,21,1,1,15,13,6,4,2,2,27,13,11,7,3,4,1,2
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,1,Total,102,6,8,50,34,52,22,11,5,70,19,20,5,9,43,15,20
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,2,Total,70,12,4,34,29,36,22,3,1,102,46,20,6,2,27,15,8
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,1,1,30,2,1,20,13,10,6,3,2,24,4,6,1,3,9,3,5
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,2,1,24,6,1,13,12,11,8,0,0,30,11,10,3,1,8,2,5
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,1,2,33,4,4,14,11,19,7,3,1,26,8,10,2,4,18,7,7
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,2,2,26,4,0,16,12,10,6,1,0,33,15,5,0,1,7,6,1
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,1,3,39,0,3,16,10,23,9,5,2,20,7,4,2,2,16,5,8
19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,2,3,20,2,3,5,5,15,8,2,1,39,20,5,3,0,12,7,2
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,Total,139,28,6,71,54,68,30,21,16,118,38,53,13,12,49,22,21
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,2,Total,118,10,4,82,58,36,22,4,2,139,55,50,27,13,33,15,14
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,1,40,7,3,20,17,20,9,3,3,25,8,12,4,1,12,4,5
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,2,1,25,2,2,15,9,10,8,1,0,40,14,10,3,5,9,5,2
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,2,22,3,2,6,3,16,6,7,4,22,7,9,4,2,9,3,4
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,2,2,22,1,0,13,11,9,4,0,0,22,13,11,8,2,6,4,2
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,3,47,5,1,24,17,23,12,8,7,46,18,15,4,6,14,7,6
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,2,3,46,4,2,33,21,13,7,3,2,47,18,20,11,5,15,5,8
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,1,4,30,13,0,21,17,9,3,3,2,25,5,17,1,3,14,8,6
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,2,4,25,3,0,21,17,4,3,0,0,30,10,9,5,1,3,1,2
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,Total,105,24,7,57,52,48,29,0,0,140,56,59,17,18,20,3,10
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,2,Total,140,15,15,73,58,67,26,16,11,105,24,42,19,8,29,7,7
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,1,38,5,4,22,20,16,9,0,0,43,12,14,5,4,9,2,3
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,2,1,43,6,2,26,22,17,9,1,1,38,9,16,8,2,6,2,2
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,2,21,4,2,12,12,9,4,0,0,24,12,12,6,2,3,0,1
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,2,2,24,4,3,11,9,13,3,5,3,21,5,10,4,2,5,2,0
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,3,24,8,0,13,13,11,8,0,0,46,19,16,4,4,3,0,3
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,2,3,46,5,6,25,20,21,7,6,5,24,3,10,2,3,10,2,2
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,1,4,22,7,1,10,7,12,8,0,0,27,13,17,2,8,5,1,3
19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,2,4,27,0,4,11,7,16,7,4,2,22,7,6,5,1,8,1,3
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,Total,121,25,6,66,57,55,29,6,4,115,38,53,19,9,39,17,16
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,Total,115,8,5,65,46,50,31,8,4,121,35,31,14,9,36,19,12
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,1,28,2,2,18,15,10,6,1,1,26,7,10,4,4,9,2,5
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,1,26,2,0,16,12,10,7,2,1,28,7,6,2,2,7,5,2
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,2,36,9,1,18,15,18,10,2,2,27,11,15,4,2,10,5,4
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,2,27,1,0,14,8,13,8,1,0,36,11,7,3,3,12,8,4
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,3,28,3,3,13,11,15,5,3,1,27,9,11,7,1,10,4,3
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,3,27,2,3,15,11,12,7,1,0,28,12,10,6,2,9,3,3
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,1,4,29,11,0,17,16,12,8,0,0,35,11,17,4,2,10,6,4
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,2,4,35,3,2,20,15,15,9,4,3,29,5,8,3,2,8,3,3
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,Total,111,11,6,53,41,58,27,23,18,103,34,33,9,13,24,6,12
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,2,Total,103,11,7,50,42,53,27,7,5,111,43,41,22,8,44,19,18
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,1,21,2,2,9,7,12,5,7,5,22,6,8,4,2,8,2,4
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,2,1,22,5,2,13,11,9,5,0,0,21,9,8,3,0,5,3,0
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,2,37,3,1,15,14,22,9,7,6,31,8,9,3,3,4,1,2
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,2,2,31,3,1,14,13,17,10,3,3,37,14,19,13,3,12,6,5
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,3,21,3,0,10,7,11,10,2,2,27,14,9,1,5,3,1,2
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,2,3,27,2,4,14,10,13,3,4,2,21,4,7,2,3,16,3,9
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,1,4,32,3,3,19,13,13,3,7,5,23,6,7,1,3,9,2,4
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,2,4,23,1,0,9,8,14,9,0,0,32,16,7,4,2,11,7,4
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,1,Total,95,13,4,52,44,43,25,7,6,74,25,39,20,6,24,14,6
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,2,Total,74,11,3,35,30,39,19,6,2,95,26,32,10,11,18,8,7
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,1,1,28,7,0,16,13,12,5,4,4,16,8,15,6,2,4,3,1
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,2,1,16,2,0,7,4,9,4,3,1,28,10,10,3,5,3,3,0
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,1,2,25,4,2,15,13,10,5,2,1,25,10,9,4,1,9,6,1
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,2,2,25,2,2,10,8,15,7,3,1,25,7,6,2,2,9,3,4
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,1,3,42,2,2,21,18,21,15,1,1,33,7,15,10,3,11,5,4
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,2,3,33,7,1,18,18,15,8,0,0,42,9,16,5,4,6,2,3
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,1,Total,38,9,0,19,19,19,13,0,0,43,24,26,13,4,10,5,5
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,2,Total,43,1,2,23,12,20,7,10,6,38,6,4,2,1,16,6,8
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,1,1,19,6,0,10,10,9,6,0,0,29,16,14,7,1,4,3,1
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,2,1,29,0,1,15,8,14,5,7,5,19,3,3,2,1,11,4,6
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,1,2,19,3,0,9,9,10,7,0,0,14,8,12,6,3,6,2,4
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,2,2,14,1,1,8,4,6,2,3,1,19,3,1,0,0,5,2,2
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,1,Total,112,1,1,65,37,47,22,18,12,83,25,25,14,10,19,8,10
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,2,Total,83,4,0,39,32,44,26,9,8,112,53,44,31,9,30,18,12
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,1,1,32,0,0,14,9,18,8,4,2,21,4,3,3,0,3,2,1
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,2,1,21,1,0,12,11,9,6,0,0,32,15,13,12,0,13,7,6
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,1,2,49,0,0,33,18,16,8,11,9,33,11,10,3,7,4,3,1
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,2,2,33,2,0,17,14,16,8,5,4,49,23,15,10,3,12,7,5
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,1,3,31,1,1,18,10,13,6,3,1,29,10,12,8,3,12,3,8
19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,2,3,29,1,0,10,7,19,12,4,4,31,15,16,9,6,5,4,1
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,Total,105,6,5,67,55,38,18,9,6,123,51,42,26,10,21,6,10
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,2,Total,123,9,4,74,47,49,25,17,11,105,32,24,10,5,24,9,11
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,1,24,2,0,19,16,5,2,3,3,20,6,7,4,1,2,2,0
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,2,1,20,1,1,9,6,11,8,1,0,24,6,5,4,0,2,0,1
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,2,21,2,2,15,13,6,3,0,0,25,12,9,6,1,6,1,3
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,2,2,25,3,2,12,7,13,6,3,1,21,5,4,1,0,9,2,5
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,3,31,1,2,14,9,17,8,5,3,40,16,11,6,4,6,1,3
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,2,3,40,3,0,27,17,13,7,6,5,31,14,10,3,4,7,4,3
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,1,4,29,1,1,19,17,10,5,1,0,38,17,15,10,4,7,2,4
19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,2,4,38,2,1,26,17,12,4,7,5,29,7,5,2,1,6,3,2
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,1,Total,61,9,3,39,33,22,12,0,0,77,28,26,12,5,18,8,7
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,2,Total,77,12,6,45,31,32,18,4,3,61,16,19,3,4,20,8,6
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,1,1,36,4,3,21,18,15,7,0,0,46,16,12,7,1,12,3,6
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,2,1,46,9,3,27,18,19,12,2,2,36,11,12,1,2,10,5,2
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,1,2,25,5,0,18,15,7,5,0,0,31,12,14,5,4,6,5,1
19970923-M-Grand_Slam_Cup-QF-Pete_Sampras-Jonas_Bjorkman,2,2,31,3,3,18,13,13,6,2,1,25,5,7,2,2,10,3,4
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,1,Total,71,12,2,37,28,34,16,3,3,56,22,24,9,3,15,9,4
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,2,Total,56,5,6,36,24,20,10,6,4,71,27,17,8,4,11,2,3
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,1,1,33,6,0,19,14,14,7,0,0,26,11,10,3,1,5,2,3
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,2,1,26,4,3,17,11,9,4,5,4,33,12,7,2,1,5,1,1
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,1,2,38,6,2,18,14,20,9,3,3,30,11,14,6,2,10,7,1
19971020-M-Stuttgart_Masters-R32-Pete_Sampras-Magnus_Gustafsson,2,2,30,1,3,19,13,11,6,1,0,38,15,10,6,3,6,1,2
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,1,Total,64,11,5,37,30,27,11,4,2,69,31,29,13,5,26,11,10
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,2,Total,69,5,2,42,24,27,14,9,5,64,23,18,5,8,23,11,10
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,1,1,41,8,3,21,18,20,10,3,2,35,12,15,5,2,13,4,6
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,2,1,35,3,1,22,16,13,7,1,0,41,13,11,3,5,12,4,7
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,1,2,23,3,2,16,12,7,1,1,0,34,19,14,8,3,13,7,4
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,2,2,34,2,1,20,8,14,7,8,5,23,10,7,2,3,11,7,3
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,1,Total,61,1,4,32,20,29,10,7,3,40,8,12,4,7,10,1,5
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,2,Total,40,6,1,22,22,18,10,0,0,61,31,25,6,13,7,2,4
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,1,1,34,1,2,19,14,15,6,3,2,25,5,9,2,6,4,0,2
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,2,1,25,3,1,13,13,12,7,0,0,34,14,12,3,6,2,0,1
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,1,2,27,0,2,13,6,14,4,4,1,15,3,3,2,1,6,1,3
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,2,2,15,3,0,9,9,6,3,0,0,27,17,13,3,7,5,2,3
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,1,Total,62,9,1,42,37,20,8,2,2,65,28,30,14,7,21,9,11
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,2,Total,65,0,3,35,22,30,15,6,4,62,17,12,7,5,15,4,8
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,1,1,31,3,0,22,19,9,4,1,1,25,11,16,8,5,10,4,6
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,2,1,25,0,1,13,7,12,7,2,1,31,8,3,2,1,5,1,3
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,1,2,31,6,1,20,18,11,4,1,1,40,17,14,6,2,11,5,5
19971110-M-Tour_Finals-SF-Pete_Sampras-Jonas_Bjorkman,2,2,40,0,2,22,15,18,8,4,3,31,9,9,5,4,10,3,5
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,1,Total,77,4,4,40,31,37,21,6,5,71,38,27,17,6,26,14,8
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,2,Total,71,2,4,41,24,30,9,12,5,77,25,7,4,1,31,12,15
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,1,1,25,1,1,15,12,10,4,3,2,26,15,10,8,1,13,9,3
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,2,1,26,1,3,10,5,16,6,6,3,25,9,3,2,0,11,4,4
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,1,2,21,3,0,7,6,14,10,0,0,22,12,9,3,3,7,4,3
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,2,2,22,0,0,16,8,6,2,3,1,21,5,0,0,0,10,5,5
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,1,3,31,0,3,18,13,13,7,3,3,23,11,8,6,2,6,1,2
19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,2,3,23,1,1,15,11,8,1,3,1,31,11,4,2,1,10,3,6
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,1,Total,66,17,6,38,28,28,11,8,5,52,13,33,9,7,19,3,10
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,2,Total,52,2,1,30,24,22,15,2,2,66,27,21,9,10,9,4,4
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,1,1,30,8,1,16,11,14,5,4,2,25,7,13,2,3,7,1,5
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,2,1,25,1,0,12,10,13,8,2,2,30,14,14,6,7,6,4,2
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,1,2,36,9,5,22,17,14,6,4,3,27,6,20,7,4,12,2,5
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,2,2,27,1,1,18,14,9,7,0,0,36,13,7,3,3,3,0,2
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,1,Total,70,7,2,36,30,34,20,2,0,62,21,25,13,5,11,4,5
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,2,Total,62,13,2,33,23,29,18,5,2,70,20,26,8,5,20,6,12
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,1,1,35,3,2,19,16,16,8,1,0,25,9,15,8,4,6,2,2
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,2,1,25,8,0,15,9,10,7,2,0,35,11,16,4,4,7,3,4
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,1,2,35,4,0,17,14,18,12,1,0,37,12,10,5,1,5,2,3
19980223-M-Philadelphia-F-Pete_Sampras-Thomas_Enqvist,2,2,37,5,2,18,14,19,11,3,2,35,9,10,4,1,13,3,8
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,Total,178,32,20,101,83,77,34,14,10,155,43,72,21,19,39,4,15
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,Total,155,12,8,86,69,69,43,9,7,178,61,53,13,28,17,4,5
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,1,57,13,9,34,30,23,7,6,6,43,14,21,3,5,13,1,3
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,1,43,0,4,22,16,21,13,3,3,57,20,8,6,2,8,3,1
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,2,41,8,3,26,21,15,9,2,1,46,12,20,6,6,10,2,5
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,2,46,5,0,26,21,20,13,4,3,41,11,15,1,9,3,1,2
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,3,27,5,2,16,13,11,6,3,2,24,4,12,3,4,9,1,6
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,3,24,3,2,9,9,15,11,0,0,27,8,12,2,7,2,0,0
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,4,32,4,4,13,12,19,10,1,1,21,8,14,8,2,5,0,1
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,4,21,1,0,14,9,7,4,2,1,32,10,8,2,5,2,0,2
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,1,5,21,2,2,12,7,9,2,2,0,21,5,5,1,2,2,0,0
19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,2,5,21,3,2,15,14,6,2,0,0,21,12,10,2,5,2,0,0
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,1,Total,53,1,2,25,15,28,12,8,4,47,10,10,6,3,21,6,13
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,2,Total,47,5,0,33,27,14,10,0,0,53,26,22,8,9,9,4,5
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,1,1,38,1,0,17,13,21,11,4,3,33,8,9,5,3,9,2,7
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,2,1,33,3,0,25,20,8,5,0,0,38,14,15,5,7,9,4,5
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,1,2,15,0,2,8,2,7,1,4,1,14,2,1,1,0,12,4,6
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,2,2,14,2,0,8,7,6,5,0,0,15,12,7,3,2,0,0,0
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,1,Total,65,12,1,40,33,25,12,2,0,58,26,34,11,11,24,15,8
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,2,Total,58,4,4,30,20,28,12,8,4,65,20,11,3,4,19,7,8
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,1,1,28,5,1,18,15,10,2,1,0,21,14,14,5,4,9,6,2
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,2,1,21,1,1,13,5,8,2,7,4,28,11,4,1,2,8,4,3
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,1,2,37,7,0,22,18,15,10,1,0,37,12,20,6,7,15,9,6
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,2,2,37,3,3,17,15,20,10,1,0,37,9,7,2,2,11,3,5
19981005-M-Basel-R32-Andre_Agassi-Roger_Federer,1,Total,50,3,1,27,22,23,14,2,1,53,26,21,4,5,16,9,6
19981005-M-Basel-R32-Andre_Agassi-Roger_Federer,2,Total,53,3,2,35,23,18,4,7,3,50,14,16,6,1,23,11,10
